gesture_id,tap,app_name,origin_first_finger,pressure_first_finger,time_stamp_first,size_first_finger,x_coordinate_first_finger,y_coordinate_first_finger,distance,iskid
315,Swipe,com.google.android.apps.photos,True,36,1504795262615,3.0,574,1310,0.0,1
322,Unidentified,,True,34,1504202083183,3.0,1071,1546,0.0,0
273,Unidentified,,True,34,1504204412870,2.0,1097,2028,0.0,0
76,Tap,,False,45,1504199128574,5.0,522,281,0.0,0
261,TwoFinger,com.google.android.apps.photos,True,60,1504198094079,5.0,110,1156,955.4396893577324,1
191,Swipe,,False,25,1501451498124,2.0,699,1388,0.0,1
246,Unidentified,com.google.android.apps.photos,True,29,1504204354840,1.0,1246,1495,0.0,0
105,Tap,com.google.android.googlequicksearchbox,True,32,1504191258404,2.0,199,1276,0.0,1
279,Swipe,,False,51,1499125515480,4.0,538,1140,0.0,1
315,Unidentified,,True,20,1504201047349,1.0,1330,1731,0.0,0
193,Swipe,com.google.android.apps.photos,True,37,1504193967379,4.0,1183,1442,0.0,1
184,Tap,com.mehequanna.gestureplayground,False,94,1504720331234,8.0,184,899,0.0,0
102,Unidentified,,False,60,1504796333641,6.0,221,2026,0.0,1
266,Tap,,False,77,1499644667397,6.0,310,831,0.0,0
40,Tap,,False,57,1504807860891,6.0,206,176,0.0,0
116,Swipe,com.google.android.apps.photos,True,46,1498777691239,4.0,1180,1721,0.0,0
58,Swipe,,False,55,1498776287154,6.0,203,2227,0.0,1
146,Unidentified,com.google.android.googlequicksearchbox,True,55,1502036033307,4.0,1051,1994,0.0,0
296,Swipe,,False,65,1499365185447,7.0,856,1264,0.0,0
26,Tap,,False,49,1501194982946,4.0,642,137,0.0,0
58,Unidentified,,False,56,1504799095827,5.0,758,1506,0.0,1
123,Swipe,com.google.android.apps.photos,True,46,1499644401934,5.0,603,1761,0.0,0
205,Unidentified,,True,41,1499645489471,3.0,1169,895,0.0,1
170,Tap,,False,84,1499371438860,8.0,218,444,0.0,0
264,Tap,,True,60,1500676782023,4.0,713,1770,0.0,1
233,Tap,,True,34,1504807297858,3.0,1193,179,0.0,0
242,Tap,com.google.android.googlequicksearchbox,True,53,1507566034897,6.0,679,2245,0.0,0
227,Tap,,False,49,1499124803671,4.0,291,231,0.0,1
24,Tap,,False,45,1504193609254,4.0,222,1010,0.0,1
358,Swipe,,True,59,1504197470197,5.0,974,668,0.0,0
185,Swipe,com.google.android.apps.photos,True,62,1504204256287,6.0,1305,1534,0.0,0
169,Tap,,False,38,1499371435284,3.0,305,2130,0.0,0
215,Swipe,com.google.android.apps.photos,True,67,1504537448485,7.0,1181,1790,0.0,0
13,Tap,,False,82,1504200318860,7.0,467,843,0.0,0
20,Unidentified,,False,89,1502053241227,9.0,225,1973,0.0,1
124,Tap,,False,39,1504795005319,4.0,55,1622,0.0,1
445,Tap,com.google.android.youtube,True,38,1504203154729,4.0,1049,2069,0.0,1
306,Swipe,com.google.android.youtube,True,54,1504720517852,5.0,1003,1648,0.0,0
101,Unidentified,,False,49,1504202957870,4.0,1000,202,0.0,0
32,Swipe,com.google.android.apps.photos,True,49,1499644266263,5.0,447,1696,0.0,0
197,Tap,com.google.android.apps.photos,True,45,1501962546035,4.0,77,225,0.0,0
204,Swipe,,False,26,1499371488695,3.0,139,2218,0.0,0
23,Swipe,com.google.android.apps.photos,True,21,1504202647614,1.0,1065,1464,0.0,1
189,Swipe,com.google.android.apps.photos,True,40,1504200615780,4.0,215,1665,0.0,0
320,Swipe,,True,21,1504201121622,2.0,1213,1743,0.0,0
241,Swipe,com.google.android.apps.photos,True,51,1504205479118,5.0,744,1931,0.0,0
236,Swipe,com.google.android.apps.photos,True,73,1504190193649,8.0,669,1566,0.0,1
262,Unidentified,,False,67,1502036203586,7.0,648,1178,0.0,0
292,Tap,,True,41,1504720485419,4.0,549,1993,0.0,0
116,Swipe,com.google.android.apps.photos,True,52,1504196173559,5.0,841,1727,0.0,1
212,Tap,,False,76,1499124796275,6.0,220,315,0.0,1
80,Tap,com.google.android.apps.photos,True,61,1500219821403,7.0,433,1375,0.0,0
196,Tap,com.mehequanna.gestureplayground,False,41,1500220040939,3.0,185,1465,0.0,0
199,Swipe,com.google.android.apps.photos,True,47,1504204282982,4.0,1352,1296,0.0,0
243,Tap,,False,71,1500219143636,6.0,206,645,0.0,1
328,Tap,com.mehequanna.gestureplayground,False,78,1501271044338,7.0,430,1194,0.0,0
210,Tap,com.google.android.googlequicksearchbox,True,50,1499124023846,6.0,923,1258,0.0,1
83,Swipe,com.google.android.apps.photos,True,60,1507565767101,6.0,541,1821,0.0,0
89,Tap,,False,43,1502053370557,3.0,592,1250,0.0,1
330,Tap,,False,71,1504190529211,7.0,710,2259,0.0,1
134,Tap,,False,41,1507565842772,3.0,351,996,0.0,0
37,Swipe,,True,39,1500676172710,4.0,851,1844,0.0,1
84,Unidentified,,False,46,1504199147868,4.0,106,214,0.0,0
273,Unidentified,,False,51,1499124157979,4.0,462,2060,0.0,1
69,Swipe,com.google.android.apps.photos,True,21,1501270634025,1.0,531,1719,0.0,0
21,Tap,com.mehequanna.gestureplayground,False,56,1498777506941,5.0,260,2143,0.0,0
292,Tap,com.google.android.youtube,True,25,1504796798428,1.0,762,1163,0.0,1
184,Tap,,False,65,1504799233219,7.0,544,1630,0.0,1
11,Tap,com.google.android.apps.photos,True,50,1501270512342,4.0,178,628,0.0,0
29,Swipe,com.google.android.apps.photos,True,37,1504720078816,3.0,611,1632,0.0,0
163,Tap,,False,60,1504799226069,4.0,258,705,0.0,1
214,Unidentified,,False,26,1504800759361,2.0,533,1219,0.0,1
440,Tap,com.google.android.youtube,True,71,1504208731554,7.0,172,2273,0.0,1
185,Swipe,com.google.android.apps.photos,True,30,1504804807361,3.0,1202,1501,0.0,0
91,Swipe,com.google.android.apps.photos,True,81,1504202717395,9.0,568,1375,0.0,1
22,Tap,,False,31,1504193607014,3.0,141,2136,0.0,1
32,Unidentified,,False,15,1504799068592,1.0,15,1543,0.0,1
151,Tap,,False,38,1504542056600,3.0,542,1174,0.0,1
256,Tap,com.mehequanna.gestureplayground,False,88,1504208580570,8.0,137,1541,0.0,1
210,Unidentified,com.google.android.apps.photos,True,28,1499818393064,2.0,353,1519,0.0,1
208,Swipe,com.google.android.apps.photos,True,26,1504191400464,3.0,1201,1265,0.0,1
142,Tap,,False,75,1504798010587,7.0,606,138,0.0,1
316,Tap,,False,32,1499365225629,2.0,519,268,0.0,0
63,Tap,,False,96,1504200391362,9.0,271,1061,0.0,0
92,Swipe,,False,42,1504200441647,3.0,528,1164,0.0,0
182,Unidentified,,False,61,1507563861052,6.0,966,2269,0.0,0
66,Swipe,com.google.android.apps.photos,True,83,1507563728483,9.0,593,1887,0.0,0
22,Tap,com.google.android.apps.photos,True,43,1500219740910,4.0,1087,2006,0.0,0
372,Unidentified,com.google.android.apps.photos,True,70,1504198223194,6.0,531,1085,0.0,1
290,Tap,,True,37,1504537580531,3.0,998,1182,0.0,0
198,Swipe,,False,57,1507563881298,5.0,419,1188,0.0,0
337,Scroll,com.google.android.youtube,True,49,1504190542768,4.0,1211,1613,0.0,1
270,Tap,com.google.android.apps.photos,True,39,1504202912814,4.0,1380,850,0.0,1
292,Swipe,com.google.android.apps.photos,True,37,1504192837482,3.0,1065,1940,0.0,1
135,Swipe,com.google.android.apps.photos,True,30,1504205325646,2.0,719,1726,0.0,0
313,Tap,com.google.android.youtube,True,19,1504796903894,1.0,865,1694,0.0,1
91,Swipe,com.google.android.apps.photos,True,85,1499124591436,10.0,689,1590,0.0,1
448,Tap,,True,36,1504203162312,3.0,693,1789,0.0,1
64,Swipe,,False,42,1498776296427,4.0,519,2121,0.0,1
236,Tap,com.mehequanna.gestureplayground,False,27,1504795095910,2.0,212,1513,0.0,1
59,Tap,com.mehequanna.gestureplayground,False,30,1504196062889,2.0,210,1491,0.0,1
365,Unidentified,,True,35,1504196667806,3.0,1106,1059,0.0,1
109,Tap,com.google.android.googlequicksearchbox,True,53,1504192596759,4.0,232,1096,0.0,1
48,Unidentified,,False,34,1504205166012,3.0,985,2192,0.0,0
216,Tap,,False,83,1499644555954,7.0,661,153,0.0,0
131,Swipe,com.google.android.apps.photos,True,66,1504804721127,7.0,1178,1531,0.0,0
208,Unidentified,com.google.android.apps.photos,True,21,1504203169376,2.0,1412,1520,0.0,0
12,Swipe,com.google.android.apps.photos,True,67,1504202638167,8.0,451,1481,0.0,1
215,Tap,,False,43,1499124798380,4.0,695,1514,0.0,1
298,Tap,com.google.android.youtube,True,63,1504195773850,4.0,486,414,0.0,1
253,Unidentified,,False,43,1500219151495,3.0,90,203,0.0,1
47,Swipe,com.google.android.apps.photos,True,36,1501270599366,2.0,280,1694,0.0,0
26,Tap,,False,49,1504796256179,4.0,415,863,0.0,1
19,TwoFinger,com.google.android.apps.photos,True,27,1504202644982,1.0,128,1307,904.4694577485744,1
142,Swipe,com.google.android.apps.photos,True,52,1499371385828,5.0,1186,1633,0.0,0
102,Tap,com.mehequanna.gestureplayground,False,53,1504806861876,4.0,120,1182,0.0,0
36,Swipe,com.google.android.apps.photos,True,72,1504208285675,8.0,1223,1425,0.0,1
27,Swipe,com.google.android.apps.photos,True,31,1507565687028,3.0,1231,1417,0.0,0
303,Tap,com.google.android.googlequicksearchbox,True,69,1507563977975,7.0,190,542,0.0,0
85,Tap,,False,52,1504196124484,4.0,584,288,0.0,1
216,Swipe,,False,44,1504800763653,4.0,623,1215,0.0,1
49,Tap,com.mehequanna.gestureplayground,False,54,1504804535284,4.0,411,1197,0.0,0
77,Tap,,False,68,1504804617008,5.0,571,1617,0.0,0
101,Unidentified,,False,53,1498776385022,4.0,584,1215,0.0,1
486,Unidentified,,True,26,1504801609395,4.0,635,1526,0.0,1
271,Unidentified,,True,28,1500219204509,2.0,868,1795,0.0,1
328,Tap,,True,32,1504197354353,3.0,1097,1865,0.0,0
8,Tap,com.google.android.apps.photos,True,51,1499364763066,4.0,162,1122,0.0,0
282,Swipe,,False,74,1499124190390,7.0,565,1141,0.0,1
128,Unidentified,com.mehequanna.gestureplayground,False,35,1504796389552,4.0,249,488,0.0,1
110,Swipe,com.mehequanna.gestureplayground,False,36,1499818171827,3.0,114,1943,0.0,1
159,Tap,com.google.android.googlequicksearchbox,True,53,1504798041908,5.0,666,2216,0.0,1
391,Scroll,,True,28,1504192070312,3.0,1144,1504,0.0,1
66,Swipe,,True,47,1504720151159,4.0,568,1780,0.0,0
17,Swipe,com.google.android.apps.photos,True,72,1499644240201,7.0,919,1498,0.0,0
185,Tap,com.google.android.apps.photos,True,75,1501195445868,6.0,1337,871,0.0,0
126,TwoFinger,com.google.android.apps.photos,True,22,1499125234382,1.0,1351,1540,848.5923638591146,1
136,Swipe,com.touchlogger,False,35,1502053430547,3.0,1008,256,0.0,1
175,Swipe,com.google.android.apps.photos,True,43,1504191351369,4.0,911,1568,0.0,1
7,Tap,,False,57,1504196894997,4.0,404,874,0.0,0
100,Tap,,False,41,1504189952538,3.0,506,301,0.0,1
114,Swipe,,False,50,1502053411562,4.0,942,248,0.0,1
101,Swipe,,False,28,1504193746901,4.0,961,2226,0.0,1
19,Tap,,False,28,1504203986378,2.0,649,1585,0.0,0
189,Tap,com.mehequanna.gestureplayground,False,23,1500676520249,2.0,237,1472,0.0,1
266,Tap,,False,77,1504720445660,8.0,218,765,0.0,0
427,Tap,,False,36,1504203122411,4.0,715,1115,0.0,1
216,Swipe,,False,32,1502036124880,2.0,946,284,0.0,0
231,Tap,,False,59,1499124093161,6.0,480,1712,0.0,1
140,Swipe,com.google.android.apps.photos,True,52,1499818232427,5.0,722,1734,0.0,1
268,Tap,com.google.android.youtube,True,57,1504195715443,5.0,1118,611,0.0,1
247,Unidentified,,True,23,1504800848091,1.0,435,1650,0.0,1
160,Tap,,False,67,1500219024106,6.0,714,1493,0.0,1
413,Swipe,,False,58,1504208701684,5.0,346,220,0.0,1
217,Tap,,False,42,1500220107166,4.0,320,791,0.0,0
239,Tap,,False,36,1500676621767,3.0,370,2100,0.0,1
194,Swipe,com.google.android.apps.photos,True,30,1504203142129,3.0,1280,1625,0.0,0
378,Tap,com.google.android.googlequicksearchbox,True,26,1504795488938,2.0,1259,520,0.0,1
497,Tap,,True,55,1504801660114,4.0,568,1616,0.0,1
94,Swipe,,False,54,1501195196217,5.0,973,2219,0.0,0
528,Unidentified,com.google.android.youtube,True,22,1504198575588,2.0,1227,1271,0.0,1
261,Unidentified,,True,33,1500676743588,4.0,971,1684,0.0,1
14,Tap,com.google.android.apps.photos,True,31,1499125062124,3.0,378,1411,0.0,1
224,Swipe,com.google.android.apps.photos,True,31,1504798232130,2.0,1258,1722,0.0,1
36,Swipe,com.google.android.apps.photos,True,43,1507565713713,4.0,393,1851,0.0,0
32,Tap,,False,41,1504189810629,2.0,149,194,0.0,1
58,Swipe,com.google.android.apps.photos,True,38,1502035897771,4.0,1230,1528,0.0,0
60,Swipe,com.google.android.apps.photos,True,30,1499364846658,2.0,1252,1678,0.0,0
84,Swipe,com.google.android.apps.photos,True,50,1507565767414,4.0,523,1815,0.0,0
189,Unidentified,,False,25,1504542102888,2.0,978,285,0.0,1
115,Swipe,com.google.android.apps.photos,True,41,1499123905577,4.0,1050,1731,0.0,1
384,Unidentified,,True,50,1504191929251,5.0,769,910,0.0,1
222,Tap,com.google.android.googlequicksearchbox,True,33,1504808810732,3.0,1183,499,0.0,0
26,Tap,,False,26,1499818010762,4.0,238,970,0.0,1
148,Swipe,com.google.android.apps.photos,True,60,1504192646087,4.0,641,1596,0.0,1
159,Unidentified,com.google.android.apps.photos,True,18,1504208444904,3.0,1425,1532,0.0,1
321,Swipe,com.google.android.googlequicksearchbox,False,32,1499124267824,2.0,1097,1647,0.0,1
19,Tap,com.mehequanna.gestureplayground,False,20,1504541856110,1.0,369,1347,0.0,1
201,Tap,com.mehequanna.gestureplayground,False,31,1504720352353,2.0,189,1537,0.0,0
167,Tap,com.mehequanna.gestureplayground,False,25,1504796472762,2.0,355,1860,0.0,1
198,Swipe,com.google.android.apps.photos,True,86,1504191382290,9.0,507,1794,0.0,1
225,Swipe,com.google.android.apps.photos,True,52,1504203201752,5.0,1108,1501,0.0,0
70,Swipe,,False,37,1502053331125,3.0,544,2032,0.0,1
175,Swipe,com.google.android.apps.photos,True,61,1504204240581,6.0,1072,2201,0.0,0
33,Tap,,False,30,1504541879178,3.0,86,2106,0.0,1
200,Swipe,,False,33,1507565950442,3.0,1065,347,0.0,0
273,Tap,com.google.android.apps.photos,True,29,1504196377928,4.0,1362,1434,0.0,1
309,Tap,,False,114,1501271033993,11.0,590,141,0.0,0
232,Swipe,,False,77,1502036149331,8.0,687,1149,0.0,0
56,Tap,,True,51,1507562428239,5.0,123,192,0.0,0
259,Swipe,com.google.android.apps.photos,True,52,1504200750788,5.0,1108,1968,0.0,0
138,Swipe,com.google.android.apps.photos,True,38,1504197076408,2.0,404,1633,0.0,0
454,Tap,com.google.android.youtube,True,55,1501271304093,5.0,737,2472,0.0,0
110,Swipe,com.google.android.apps.photos,True,62,1499644386524,7.0,1023,1473,0.0,0
376,Tap,,True,39,1504191919826,4.0,874,781,0.0,1
285,Tap,,False,49,1499124918086,5.0,611,1564,0.0,1
18,Swipe,com.google.android.apps.photos,True,48,1507565668767,5.0,1083,1715,0.0,0
157,Swipe,com.google.android.apps.photos,True,80,1504192657166,8.0,584,1643,0.0,1
66,Swipe,com.google.android.apps.photos,True,49,1499124547844,4.0,963,1661,0.0,1
102,Tap,,False,73,1504192582616,7.0,518,272,0.0,1
247,Swipe,com.google.android.apps.photos,True,56,1504192769545,4.0,550,1773,0.0,1
397,Swipe,com.android.vending,False,52,1501271166354,5.0,432,846,0.0,0
81,Swipe,,False,40,1502053357920,3.0,526,1307,0.0,1
259,Unidentified,com.google.android.youtube,True,35,1500219169057,4.0,1023,1854,0.0,1
28,Tap,,False,58,1504797801521,6.0,647,1544,0.0,1
233,Swipe,com.google.android.apps.photos,True,57,1504194077921,4.0,968,1517,0.0,1
291,Tap,com.google.android.youtube,True,32,1504796797857,4.0,787,1186,0.0,1
248,Swipe,com.google.android.googlequicksearchbox,True,28,1498777988700,3.0,977,2144,0.0,0
237,Tap,com.mehequanna.gestureplayground,False,62,1504208558071,6.0,157,913,0.0,1
71,Swipe,com.google.android.apps.photos,True,37,1499123841775,3.0,969,1468,0.0,1
183,Swipe,com.google.android.apps.photos,True,26,1501195443149,2.0,1354,1629,0.0,0
49,Tap,,False,50,1504796294850,4.0,633,1504,0.0,1
128,Tap,com.google.android.apps.photos,True,29,1504203018879,2.0,951,1561,0.0,0
168,Tap,com.google.android.apps.photos,True,78,1499818300855,7.0,181,683,0.0,1
335,Unidentified,com.google.android.youtube,True,50,1504191711742,4.0,1056,1556,0.0,1
195,Unidentified,,False,62,1500219060705,6.0,1071,277,0.0,1
283,Swipe,com.google.android.apps.photos,True,30,1504198114495,4.0,303,1197,0.0,1
210,Tap,com.google.android.apps.photos,True,52,1504192727145,4.0,398,1356,0.0,1
218,Swipe,,True,49,1498777939628,5.0,509,1878,0.0,0
190,Tap,,False,76,1499371467410,8.0,324,970,0.0,0
327,Swipe,,True,52,1504196485794,5.0,1065,1351,0.0,1
141,Swipe,com.google.android.apps.photos,True,42,1499124656048,4.0,772,1858,0.0,1
308,Swipe,,False,93,1504208624197,9.0,856,308,0.0,1
483,Swipe,,True,30,1504801591455,2.0,995,1684,0.0,1
191,Swipe,com.google.android.apps.photos,True,88,1504537407133,9.0,523,1807,0.0,0
152,Swipe,com.google.android.apps.photos,True,65,1501270795879,8.0,802,1893,0.0,0
92,Tap,com.google.android.apps.photos,True,40,1504720194182,3.0,261,272,0.0,0
274,Unidentified,com.google.android.apps.photos,True,50,1501195696545,5.0,590,1579,0.0,0
419,Tap,com.google.android.youtube,True,57,1501271217519,6.0,905,1390,0.0,0
240,Tap,com.mehequanna.gestureplayground,False,72,1499644600761,6.0,212,1462,0.0,0
115,Swipe,,False,34,1504197924286,1.0,591,1165,0.0,1
227,Tap,com.google.android.apps.photos,True,24,1504542251950,2.0,697,1869,0.0,1
262,Swipe,,False,24,1504795154899,2.0,916,1,0.0,1
116,Swipe,com.google.android.apps.photos,True,46,1501962328811,5.0,355,1540,0.0,0
92,Swipe,com.google.android.apps.photos,True,37,1499371307100,4.0,1217,1677,0.0,0
12,Tap,com.google.android.apps.photos,True,80,1504720039678,7.0,174,582,0.0,0
94,Swipe,,False,31,1504804642399,3.0,990,2265,0.0,0
14,Tap,,False,49,1504200319824,4.0,252,1334,0.0,0
238,Unidentified,,False,43,1500219138440,4.0,578,1036,0.0,1
253,Tap,,False,63,1499365104248,6.0,681,1520,0.0,0
207,Swipe,com.google.android.apps.photos,True,55,1504191398438,4.0,541,1295,0.0,1
173,Swipe,com.google.android.apps.photos,True,57,1504191350512,6.0,452,1690,0.0,1
297,Tap,com.google.android.youtube,True,28,1504197273382,1.0,363,1647,0.0,0
111,Tap,com.google.android.apps.photos,True,31,1504196163799,3.0,213,713,0.0,1
330,Swipe,com.google.android.apps.photos,True,89,1504795330606,10.0,897,1283,0.0,1
21,Tap,,False,38,1504794922175,3.0,492,1710,0.0,1
216,Tap,com.google.android.apps.photos,True,30,1504199473978,3.0,1397,1455,0.0,0
216,Tap,com.google.android.apps.photos,True,42,1504191411045,4.0,654,1052,0.0,1
222,Unidentified,,True,33,1504542229948,2.0,438,1441,0.0,1
67,Unidentified,,False,54,1504804581888,5.0,603,1162,0.0,0
151,Tap,,False,62,1500219950752,4.0,242,1294,0.0,0
59,Swipe,com.google.android.apps.photos,True,34,1499644301912,4.0,264,1509,0.0,0
150,Swipe,com.google.android.apps.photos,True,31,1504807070724,4.0,414,1761,0.0,0
370,Tap,,True,62,1504191798673,7.0,778,602,0.0,1
256,Tap,,True,29,1498778002165,3.0,860,2103,0.0,0
125,Swipe,com.google.android.apps.photos,True,68,1504208395314,6.0,807,1057,0.0,1
475,Tap,,False,61,1504208794629,6.0,728,1978,0.0,1
82,Tap,com.mehequanna.gestureplayground,False,60,1504197856581,6.0,122,1562,0.0,1
143,Swipe,com.google.android.apps.photos,True,61,1504192638439,7.0,402,1716,0.0,1
53,Tap,com.google.android.apps.photos,True,40,1507563712233,3.0,131,210,0.0,0
267,Unidentified,com.google.android.apps.photos,True,52,1504200772860,5.0,1060,1881,0.0,0
68,Tap,,False,23,1504799099269,3.0,25,2142,0.0,1
159,Tap,,False,22,1500676471640,2.0,154,1538,0.0,1
23,Tap,,False,55,1504807822818,5.0,349,955,0.0,0
128,Swipe,com.google.android.apps.photos,True,64,1504202764197,7.0,852,1455,0.0,1
270,Tap,,False,36,1499365117201,3.0,175,1544,0.0,0
279,Unidentified,,True,30,1500219240267,2.0,1074,1753,0.0,1
137,Tap,com.mehequanna.gestureplayground,False,48,1504200520593,4.0,646,2472,0.0,0
36,Swipe,com.google.android.apps.photos,True,31,1507562393021,3.0,1289,1341,0.0,0
311,Unidentified,com.google.android.apps.photos,True,48,1504801033603,5.0,843,1718,0.0,1
237,Swipe,com.google.android.apps.photos,True,37,1504804941318,4.0,1279,1413,0.0,0
14,Tap,com.mehequanna.gestureplayground,False,46,1504197763972,4.0,462,538,0.0,1
288,Swipe,com.google.android.apps.photos,True,36,1504192832477,2.0,1174,1800,0.0,1
181,Tap,com.google.android.apps.photos,True,84,1499123981918,10.0,247,955,0.0,1
9,Tap,com.google.android.googlequicksearchbox,True,50,1504202633811,5.0,603,2045,0.0,1
60,Unidentified,,False,53,1504199083971,4.0,413,1193,0.0,0
185,Unidentified,,False,21,1500676514230,1.0,460,2059,0.0,1
181,Swipe,,False,42,1507562649430,3.0,958,2279,0.0,0
129,Swipe,com.google.android.apps.photos,True,49,1504808158467,6.0,1009,1633,0.0,0
505,Unidentified,com.google.android.youtube,False,38,1504208846766,4.0,583,1833,0.0,1
140,Tap,com.google.android.googlequicksearchbox,True,51,1500219926490,4.0,731,2252,0.0,0
170,Swipe,com.google.android.apps.photos,True,49,1504804778853,6.0,444,1847,0.0,0
169,Swipe,com.google.android.apps.photos,True,38,1499818301555,4.0,1088,1482,0.0,1
231,Tap,,False,53,1504208550002,4.0,240,481,0.0,1
169,Swipe,com.mehequanna.gestureplayground,False,25,1507562607050,2.0,568,1256,0.0,0
247,Swipe,com.google.android.apps.photos,True,53,1504796635594,4.0,908,1262,0.0,1
435,Unidentified,,True,32,1504801501654,4.0,1029,2063,0.0,1
198,Unidentified,com.google.android.apps.photos,True,54,1504208490337,6.0,1060,1629,0.0,1
128,Swipe,com.google.android.apps.photos,True,48,1504191293949,4.0,907,1724,0.0,1
227,Swipe,com.google.android.apps.photos,True,25,1504197198041,2.0,468,1721,0.0,0
250,Swipe,com.google.android.apps.photos,True,35,1504192773442,3.0,1250,1650,0.0,1
149,Tap,com.google.android.apps.photos,True,46,1504537326034,5.0,309,1960,0.0,0
205,Swipe,com.google.android.apps.photos,True,34,1504193994635,2.0,1165,1419,0.0,1
181,Tap,com.mehequanna.gestureplayground,False,81,1499644492682,8.0,430,584,0.0,0
364,Tap,,True,31,1504204723355,3.0,1346,399,0.0,0
21,Tap,,False,62,1504191118598,6.0,701,1572,0.0,1
280,Tap,com.google.android.apps.photos,True,45,1504798358158,4.0,223,1260,0.0,1
248,Swipe,,False,27,1499124865821,2.0,483,1296,0.0,1
315,Tap,com.google.android.gms,False,55,1499125597276,5.0,851,2200,0.0,1
112,Unidentified,,False,32,1504193762327,4.0,86,240,0.0,1
86,Unidentified,com.google.android.apps.photos,True,34,1499124587697,2.0,1201,1648,0.0,1
148,Tap,com.mehequanna.gestureplayground,False,30,1504542042594,3.0,319,1781,0.0,1
307,Scroll,com.google.android.youtube,True,35,1501195784640,4.0,1038,1344,0.0,0
78,Swipe,com.google.android.apps.photos,True,71,1502035938804,7.0,471,1522,0.0,0
272,Unidentified,com.google.android.youtube,True,23,1500219205406,2.0,896,2027,0.0,1
160,Tap,com.mehequanna.gestureplayground,False,31,1501451430779,3.0,381,1177,0.0,1
41,Tap,,False,78,1498776258231,7.0,143,198,0.0,1
116,Swipe,com.google.android.apps.photos,True,76,1504205308278,9.0,1276,1514,0.0,0
14,Swipe,com.google.android.apps.photos,True,54,1499644227145,5.0,1102,1473,0.0,0
254,Swipe,com.google.android.apps.photos,True,70,1504201953122,7.0,534,1496,0.0,0
